filepath,label,split,source_label,is_silence,start_sample
D:\CVprojects\DL-Project\data\go\cce7416f_nohash_10.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\two\d394ef8e_nohash_0.wav,unknown,train,two,0,0
D:\CVprojects\DL-Project\data\on\6aa8def4_nohash_0.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\zero\f816db77_nohash_0.wav,unknown,train,zero,0,0
D:\CVprojects\DL-Project\data\_background_noise_\exercise_bike.wav,silence,train,_background_noise_,1,57105
D:\CVprojects\DL-Project\data\left\31db232b_nohash_2.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\left\4d763ca4_nohash_0.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\on\7096522d_nohash_0.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\down\cb72dfb6_nohash_1.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\up\118261a9_nohash_0.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\stop\23da904f_nohash_0.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\on\5195f0ec_nohash_1.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\_background_noise_\white_noise.wav,silence,train,_background_noise_,1,407980
D:\CVprojects\DL-Project\data\off\ecbd8d66_nohash_0.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\left\954f190f_nohash_0.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\up\5a5721f8_nohash_0.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\yes\80f056c0_nohash_1.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\eight\f6581345_nohash_0.wav,unknown,train,eight,0,0
D:\CVprojects\DL-Project\data\yes\d394ef8e_nohash_4.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\up\fbdc07bb_nohash_0.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\on\8c3c4715_nohash_0.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\eight\cc6ee39b_nohash_2.wav,unknown,train,eight,0,0
D:\CVprojects\DL-Project\data\left\879a2b38_nohash_0.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\_background_noise_\exercise_bike.wav,silence,train,_background_noise_,1,96973
D:\CVprojects\DL-Project\data\down\131e738d_nohash_0.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\one\bdd22e4d_nohash_3.wav,unknown,train,one,0,0
D:\CVprojects\DL-Project\data\stop\57152045_nohash_1.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\happy\365531e2_nohash_0.wav,unknown,train,happy,0,0
D:\CVprojects\DL-Project\data\go\332d33b1_nohash_1.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\follow\af790082_nohash_0.wav,unknown,train,follow,0,0
D:\CVprojects\DL-Project\data\go\5b26c81b_nohash_1.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\on\ae04cdbe_nohash_0.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\six\9b8a7439_nohash_2.wav,unknown,train,six,0,0
D:\CVprojects\DL-Project\data\left\c634a189_nohash_0.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\stop\ea9f8e11_nohash_0.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\up\76e53db9_nohash_0.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\on\c137814b_nohash_1.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\one\235b444f_nohash_1.wav,unknown,train,one,0,0
D:\CVprojects\DL-Project\data\down\1d1fe0a0_nohash_2.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\down\73af0c50_nohash_0.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\left\71f9bba8_nohash_1.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\stop\06f6c194_nohash_3.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\off\da8fa823_nohash_1.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\no\322d17d3_nohash_0.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\on\28ed6bc9_nohash_4.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\on\d7ca14ef_nohash_0.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\right\0362539c_nohash_1.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\off\c1e0e8e3_nohash_2.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\go\b0ae6326_nohash_1.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\no\7cb5c0b7_nohash_1.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\eight\88f3719f_nohash_0.wav,unknown,train,eight,0,0
D:\CVprojects\DL-Project\data\_background_noise_\exercise_bike.wav,silence,train,_background_noise_,1,150255
D:\CVprojects\DL-Project\data\off\075e38c3_nohash_0.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\two\7c83c5f6_nohash_4.wav,unknown,train,two,0,0
D:\CVprojects\DL-Project\data\no\0137b3f4_nohash_1.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\down\ace072ba_nohash_3.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\right\3a7d8872_nohash_0.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\no\d1dd03ed_nohash_0.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\_background_noise_\exercise_bike.wav,silence,train,_background_noise_,1,453939
D:\CVprojects\DL-Project\data\up\c9b653a0_nohash_4.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\no\f01a0d63_nohash_2.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\_background_noise_\doing_the_dishes.wav,silence,train,_background_noise_,1,29601
D:\CVprojects\DL-Project\data\left\e57abea3_nohash_1.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\no\37e8db82_nohash_3.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\down\763188c4_nohash_2.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\go\56abe7dc_nohash_0.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\left\2da58b32_nohash_2.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\forward\6ef407da_nohash_4.wav,unknown,train,forward,0,0
D:\CVprojects\DL-Project\data\up\a3518e99_nohash_0.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\down\f8ba7c0e_nohash_2.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\no\31270cb2_nohash_0.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\down\676f8138_nohash_2.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\wow\eee5e541_nohash_1.wav,unknown,train,wow,0,0
D:\CVprojects\DL-Project\data\two\0717b9f6_nohash_0.wav,unknown,train,two,0,0
D:\CVprojects\DL-Project\data\up\131e738d_nohash_2.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\yes\af790082_nohash_4.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\on\db9cd41d_nohash_0.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\_background_noise_\dude_miaowing.wav,silence,train,_background_noise_,1,670905
D:\CVprojects\DL-Project\data\sheila\86f3558f_nohash_0.wav,unknown,train,sheila,0,0
D:\CVprojects\DL-Project\data\up\f5e44d34_nohash_0.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\right\77def3ee_nohash_3.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\up\3b852f6f_nohash_3.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\nine\f6617a86_nohash_0.wav,unknown,train,nine,0,0
D:\CVprojects\DL-Project\data\seven\14c7b073_nohash_2.wav,unknown,train,seven,0,0
D:\CVprojects\DL-Project\data\off\1bb574f9_nohash_0.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\left\f3d06008_nohash_1.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\on\6969e51a_nohash_3.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\on\7f9eb952_nohash_1.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\five\b5552931_nohash_0.wav,unknown,train,five,0,0
D:\CVprojects\DL-Project\data\on\321aba74_nohash_2.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\on\51f7a034_nohash_1.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\up\d926bb17_nohash_0.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\down\b959cd0c_nohash_1.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\left\de040337_nohash_1.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\yes\7c83c5f6_nohash_1.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\yes\126a31d2_nohash_0.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\yes\b15fc37d_nohash_0.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\_background_noise_\dude_miaowing.wav,silence,train,_background_noise_,1,169087
D:\CVprojects\DL-Project\data\yes\ff0e27c3_nohash_0.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\off\51055bda_nohash_5.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\yes\aff582a1_nohash_1.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\learn\645ed69d_nohash_4.wav,unknown,train,learn,0,0
D:\CVprojects\DL-Project\data\left\9be15e93_nohash_3.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\on\e57abea3_nohash_1.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\up\1a5b9ca4_nohash_0.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\no\c5a1e46c_nohash_3.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\no\caa4779f_nohash_0.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\yes\530306f5_nohash_0.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\yes\e98cb283_nohash_0.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\up\2da58b32_nohash_2.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\go\7fb8d703_nohash_0.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\backward\4cee0c60_nohash_0.wav,unknown,train,backward,0,0
D:\CVprojects\DL-Project\data\zero\c4533c47_nohash_1.wav,unknown,train,zero,0,0
D:\CVprojects\DL-Project\data\go\25040e85_nohash_2.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\on\5af0ca83_nohash_1.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\_background_noise_\running_tap.wav,silence,train,_background_noise_,1,804857
D:\CVprojects\DL-Project\data\off\b414c653_nohash_0.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\go\9331d34b_nohash_0.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\off\71bf8f48_nohash_0.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\yes\ece1a95a_nohash_1.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\stop\b36c27c2_nohash_0.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\off\2c6446f7_nohash_0.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\visual\954f190f_nohash_2.wav,unknown,train,visual,0,0
D:\CVprojects\DL-Project\data\learn\fd5ccd39_nohash_0.wav,unknown,train,learn,0,0
D:\CVprojects\DL-Project\data\_background_noise_\dude_miaowing.wav,silence,train,_background_noise_,1,700302
D:\CVprojects\DL-Project\data\house\a759efbc_nohash_2.wav,unknown,train,house,0,0
D:\CVprojects\DL-Project\data\learn\12623a81_nohash_0.wav,unknown,train,learn,0,0
D:\CVprojects\DL-Project\data\down\ff4ed4f3_nohash_1.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\up\acfd5b5e_nohash_2.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\two\38d78313_nohash_2.wav,unknown,train,two,0,0
D:\CVprojects\DL-Project\data\no\edd8bfe3_nohash_0.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\right\a16013b7_nohash_4.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\yes\e0a7c5a0_nohash_0.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\yes\152491bc_nohash_0.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\no\8a744054_nohash_0.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\_background_noise_\running_tap.wav,silence,train,_background_noise_,1,781782
D:\CVprojects\DL-Project\data\left\fc3ba625_nohash_2.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\yes\c50f55b8_nohash_4.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\yes\da2c5f1b_nohash_1.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\bird\0b40aa8e_nohash_0.wav,unknown,train,bird,0,0
D:\CVprojects\DL-Project\data\one\ff4ed4f3_nohash_1.wav,unknown,train,one,0,0
D:\CVprojects\DL-Project\data\yes\0a396ff2_nohash_0.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\three\ab46af55_nohash_5.wav,unknown,train,three,0,0
D:\CVprojects\DL-Project\data\two\02746d24_nohash_0.wav,unknown,train,two,0,0
D:\CVprojects\DL-Project\data\yes\332d33b1_nohash_0.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\up\3bc21161_nohash_0.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\stop\3d53244b_nohash_4.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\_background_noise_\doing_the_dishes.wav,silence,train,_background_noise_,1,773119
D:\CVprojects\DL-Project\data\up\da5dadb9_nohash_2.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\no\96a48d28_nohash_1.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\dog\92e17cc4_nohash_1.wav,unknown,train,dog,0,0
D:\CVprojects\DL-Project\data\two\6f7724f5_nohash_0.wav,unknown,train,two,0,0
D:\CVprojects\DL-Project\data\no\1dc86f91_nohash_2.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\left\34e8c726_nohash_0.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\three\050170cb_nohash_0.wav,unknown,train,three,0,0
D:\CVprojects\DL-Project\data\on\cd7f8c1b_nohash_3.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\stop\c1e0e8e3_nohash_0.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\on\a996cf66_nohash_0.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\six\c1d39ce8_nohash_8.wav,unknown,train,six,0,0
D:\CVprojects\DL-Project\data\_background_noise_\exercise_bike.wav,silence,train,_background_noise_,1,628672
D:\CVprojects\DL-Project\data\yes\eb3f7d82_nohash_4.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\right\413bcfe1_nohash_0.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\zero\be0f2293_nohash_1.wav,unknown,train,zero,0,0
D:\CVprojects\DL-Project\data\down\b959cd0c_nohash_0.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\_background_noise_\pink_noise.wav,silence,train,_background_noise_,1,810926
D:\CVprojects\DL-Project\data\up\28ce0c58_nohash_3.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\wow\afabfa0e_nohash_0.wav,unknown,train,wow,0,0
D:\CVprojects\DL-Project\data\up\28460a60_nohash_0.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\right\2197f41c_nohash_0.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\bed\b3327675_nohash_0.wav,unknown,train,bed,0,0
D:\CVprojects\DL-Project\data\no\96d8bb6f_nohash_2.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\no\9c59dd28_nohash_1.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\_background_noise_\doing_the_dishes.wav,silence,train,_background_noise_,1,323011
D:\CVprojects\DL-Project\data\down\1626bc5a_nohash_1.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\up\a996cf66_nohash_0.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\up\b6573c88_nohash_0.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\no\b5cf6ea8_nohash_1.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\no\a1e71565_nohash_4.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\stop\332d33b1_nohash_3.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\follow\eaa83485_nohash_1.wav,unknown,train,follow,0,0
D:\CVprojects\DL-Project\data\follow\472b8045_nohash_3.wav,unknown,train,follow,0,0
D:\CVprojects\DL-Project\data\no\508e30ee_nohash_0.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\up\2fee065a_nohash_4.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\no\616420be_nohash_2.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\right\c53b335a_nohash_0.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\one\8a1c449e_nohash_0.wav,unknown,train,one,0,0
D:\CVprojects\DL-Project\data\off\a8f45bdc_nohash_0.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\off\39c13eed_nohash_0.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\yes\9307154f_nohash_1.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\one\8442ea62_nohash_0.wav,unknown,train,one,0,0
D:\CVprojects\DL-Project\data\go\f68160c0_nohash_3.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\off\3291330e_nohash_1.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\marvin\fa44fcf5_nohash_0.wav,unknown,train,marvin,0,0
D:\CVprojects\DL-Project\data\_background_noise_\running_tap.wav,silence,train,_background_noise_,1,334652
D:\CVprojects\DL-Project\data\off\b21f0fa4_nohash_0.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\_background_noise_\white_noise.wav,silence,train,_background_noise_,1,518827
D:\CVprojects\DL-Project\data\on\6904f0cb_nohash_1.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\seven\b3327675_nohash_0.wav,unknown,train,seven,0,0
D:\CVprojects\DL-Project\data\zero\c50f55b8_nohash_10.wav,unknown,train,zero,0,0
D:\CVprojects\DL-Project\data\down\645ed69d_nohash_1.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\no\66a412a7_nohash_0.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\go\e10e2cbb_nohash_1.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\_background_noise_\dude_miaowing.wav,silence,train,_background_noise_,1,37042
D:\CVprojects\DL-Project\data\off\ca4912b6_nohash_3.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\no\10ace7eb_nohash_2.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\yes\0819edb0_nohash_0.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\on\513aeddf_nohash_3.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\left\72e382bd_nohash_2.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\eight\f01a0d63_nohash_3.wav,unknown,train,eight,0,0
D:\CVprojects\DL-Project\data\right\879a2b38_nohash_1.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\stop\7213ed54_nohash_4.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\on\e57abea3_nohash_0.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\off\8fce59ff_nohash_0.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\left\a7200079_nohash_3.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\down\c2bc4489_nohash_1.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\_background_noise_\exercise_bike.wav,silence,train,_background_noise_,1,284645
D:\CVprojects\DL-Project\data\stop\b8874962_nohash_2.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\one\efbb27a6_nohash_0.wav,unknown,train,one,0,0
D:\CVprojects\DL-Project\data\no\1626bc5a_nohash_1.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\up\fa57ab3b_nohash_2.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\eight\8b25410a_nohash_1.wav,unknown,train,eight,0,0
D:\CVprojects\DL-Project\data\down\cd671b5f_nohash_3.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\left\1970b130_nohash_0.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\yes\f0522ff4_nohash_2.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\off\b5552931_nohash_2.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\one\e53139ad_nohash_1.wav,unknown,train,one,0,0
D:\CVprojects\DL-Project\data\six\c1d39ce8_nohash_5.wav,unknown,train,six,0,0
D:\CVprojects\DL-Project\data\go\197f4153_nohash_3.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\yes\b9515bf3_nohash_3.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\marvin\5f1b1051_nohash_0.wav,unknown,train,marvin,0,0
D:\CVprojects\DL-Project\data\eight\38d78313_nohash_1.wav,unknown,train,eight,0,0
D:\CVprojects\DL-Project\data\off\b0f5b16d_nohash_0.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\five\6c429c7b_nohash_2.wav,unknown,train,five,0,0
D:\CVprojects\DL-Project\data\stop\ef3367d9_nohash_3.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\four\25132942_nohash_0.wav,unknown,train,four,0,0
D:\CVprojects\DL-Project\data\wow\0a7c2a8d_nohash_3.wav,unknown,train,wow,0,0
D:\CVprojects\DL-Project\data\yes\3bb68054_nohash_2.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\three\7fb8d703_nohash_0.wav,unknown,train,three,0,0
D:\CVprojects\DL-Project\data\left\676f8138_nohash_1.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\right\dae01802_nohash_2.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\right\dbb7723a_nohash_1.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\left\708b8d51_nohash_1.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\_background_noise_\pink_noise.wav,silence,train,_background_noise_,1,649208
D:\CVprojects\DL-Project\data\four\dae01802_nohash_1.wav,unknown,train,four,0,0
D:\CVprojects\DL-Project\data\on\4f558007_nohash_0.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\_background_noise_\pink_noise.wav,silence,train,_background_noise_,1,203846
D:\CVprojects\DL-Project\data\seven\122c5aa7_nohash_1.wav,unknown,train,seven,0,0
D:\CVprojects\DL-Project\data\right\cba7f985_nohash_0.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\no\435695e3_nohash_0.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\seven\113b3fbc_nohash_2.wav,unknown,train,seven,0,0
D:\CVprojects\DL-Project\data\_background_noise_\white_noise.wav,silence,train,_background_noise_,1,730100
D:\CVprojects\DL-Project\data\go\fe5c4a7a_nohash_1.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\down\beb49c22_nohash_2.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\bird\e0344f60_nohash_0.wav,unknown,train,bird,0,0
D:\CVprojects\DL-Project\data\off\3efa7ec4_nohash_0.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\up\25e95412_nohash_2.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\off\42a99aec_nohash_3.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\_background_noise_\exercise_bike.wav,silence,train,_background_noise_,1,391133
D:\CVprojects\DL-Project\data\go\d394ef8e_nohash_1.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\go\bdb90d38_nohash_0.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\right\5a98d407_nohash_0.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\go\cb62dbf1_nohash_4.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\down\51c5601d_nohash_2.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\stop\07089da9_nohash_0.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\on\d98dd124_nohash_1.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\wow\4a803e67_nohash_0.wav,unknown,train,wow,0,0
D:\CVprojects\DL-Project\data\visual\7213ed54_nohash_3.wav,unknown,train,visual,0,0
D:\CVprojects\DL-Project\data\right\ac899eb7_nohash_0.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\yes\578d3efb_nohash_4.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\go\888a0c49_nohash_1.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\down\bdd22e4d_nohash_4.wav,down,train,down,0,0
